설문일련번호,설문제목,설문설명,설문항목번호,설문항목,항목별답변번호,항목별답변,답변응답수,설문등록일자,설문종료여부
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",1,"‘12년도에 현행 사업이 종료되면, 국가에서 기초생활수급자 등 저소득층을 대상으로 안전점검 및 정비사업을 지속적으로 실시해야 한다고 생각하십니까?",1,찬성(지속 실시)  ,610,2011-11-01 13:16:10.0,종료
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",1,"‘12년도에 현행 사업이 종료되면, 국가에서 기초생활수급자 등 저소득층을 대상으로 안전점검 및 정비사업을 지속적으로 실시해야 한다고 생각하십니까?",2,반대(사업 중지) ,85,2011-11-01 13:16:10.0,종료
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",2,1번항에 찬성하신분은 1번을 선택하시고 반대하신분은 2번 ~ 4번중 사유를 선택하여 주시기 바랍니다.,1,1번 찬성하신분 선택,524,2011-11-01 13:16:10.0,종료
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",2,1번항에 찬성하신분은 1번을 선택하시고 반대하신분은 2번 ~ 4번중 사유를 선택하여 주시기 바랍니다.,2,주택안전은 자기 스스로 관리,54,2011-11-01 13:16:10.0,종료
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",2,1번항에 찬성하신분은 1번을 선택하시고 반대하신분은 2번 ~ 4번중 사유를 선택하여 주시기 바랍니다.,3,다른 분야에 국가예산 사용이 더욱 시급,31,2011-11-01 13:16:10.0,종료
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",2,1번항에 찬성하신분은 1번을 선택하시고 반대하신분은 2번 ~ 4번중 사유를 선택하여 주시기 바랍니다.,4,주관부처(전기.가스안전공사 등)에서 점검.정비 실시,86,2011-11-01 13:16:10.0,종료
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",3,"향후 사업을 중지할 경우 시설물 붕괴, 화재, 폭발 등 인적재난 예방을 위하여 필요한 대체사업 등 좋은 의견이 있으시면 자유롭게 적어주십시요   ",0,"향후 사업을 중지할 경우 시설물 붕괴, 화재, 폭발 등 인적재난 예방을 위하여 필요한 대체사업 등 좋은 의견이 있으시면 자유롭게 적어주십시요   ",,2011-11-01 13:16:10.0,종료
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",4,향후 사업을 지속 실시하는 것에 찬성하는 사유를 선택하여 주시기 바랍니다.,1,저소득층은 재난에 취약하므로 국가차원에서 최소한 지원,369,2011-11-01 13:16:10.0,종료
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",4,향후 사업을 지속 실시하는 것에 찬성하는 사유를 선택하여 주시기 바랍니다.,2,화재 확산 등으로 대규모 인명피해 또는 재산피해 사전 예방,165,2011-11-01 13:16:10.0,종료
421,재난취약가구 안전점검 및 정비사업 관련 시민 의견조사,"안녕하십니까?

항상 서울시의 업무에 관심을 가져 주신데 대하여 감사드립니다.



서울시는 소방방재청과 함께 2007년부터 2012년까지

화재, 폭발 등 재난에 취약한 기초생활수급자를 대상으로

가구당 6만원 정도의 비용으로

전기, 가스, 보일러, 누전차단기, 밸브 등에 대해 점검을 실시하고 있습니다.



그동안 만족도 조사 결과 96%가 만족하고 있는 것으로 나타났으며

최근 4년간 점검 받은 화재발생률은 기초생활수급자 화재발생률에 비해 1/3정도

떨어졌고 사업효과도 높은 것으로 나타났습니다.



본 설문은 당 사업이 종료후 ’13년 부터의 사업추진방향 설정에 참고하고자

시행하는 것으로 성심껏 응답해 주시면 감사하겠습니다.



※ 문의처 : 소방방재청 예방안전국 시설안전과(☎ 02-2100-5274 담당 정성은)

               서울특별시 도시안전본부 도시안전과(☎ 02-2171-2919 담당 장창원)",4,향후 사업을 지속 실시하는 것에 찬성하는 사유를 선택하여 주시기 바랍니다.,3,재난 발생시 국가재정부담이 더욱 커져 적은 예산으로 사전 점검,132,2011-11-01 13:16:10.0,종료
